#{"t_start": 1670741543.517839, "env_id": "LunarLander-v2"}
r,l,t
-158.688632,376,424.355438
-55.964144,222,426.452307
49.446035,1000,436.486984
-40.356634,174,438.042219
-110.566953,300,444.128289
16.707005,286,446.301441
-4.803489,263,448.440666
41.258726,1000,457.924739
89.471427,1000,470.463195
60.231883,199,472.381582
-100.041208,210,474.39575
-10.392823,1000,487.669841
83.445824,1000,496.825635
7.046386,217,499.146945
108.232871,1000,511.90074
-127.847901,178,513.290812
-66.935362,306,515.741088
-73.502838,292,518.743344
80.020561,1000,528.153036
-52.888795,319,534.432595
-75.44795,299,536.8431
-1.459227,362,540.151867
-24.849262,264,542.725033
-5.755145,185,544.501657
-51.759777,229,546.659621
-56.568356,257,549.094396
-60.165109,283,555.287807
-15.790003,341,558.32384
-59.757176,331,561.494011
-7.128142,308,564.773741
-162.145685,350,568.524092
-92.885435,401,572.419631
69.194951,1000,584.56447
47.511402,1000,593.896681
-33.820759,180,595.390658
78.935274,1000,607.296645
43.118561,1000,616.36856
8.887304,1000,628.578219
-157.225955,540,633.845638
-121.813501,651,639.674429
45.047055,1000,651.929968
95.733238,1000,660.579241
85.570055,1000,672.509913
82.089854,1000,681.764768
-109.827129,441,688.997036
71.221568,1000,697.625563
76.862793,1000,710.095991
71.696435,754,716.760008
-110.693102,460,721.278713
-162.927679,403,725.316923
11.865954,1000,737.650519
149.103257,770,745.127634
-33.421855,1000,757.649559
-90.337004,532,762.028143
-110.180105,549,767.102997
-177.80532,460,774.935228
-77.996434,558,779.766536
-159.678539,705,785.875269
153.74361,860,797.368643
-61.418194,365,800.578171
-111.553398,572,805.153576
-75.550463,577,810.299018
90.980009,1000,822.97053
53.797911,1000,831.739606
49.775076,1000,844.513008
100.951879,1000,853.001682
194.396463,725,863.179256
-104.485778,491,867.651441
38.185564,1000,875.934062
236.911709,603,885.427038
197.597756,574,890.452199
127.30837,734,896.833394
163.970218,531,905.609964
155.720542,765,912.159287
162.376908,806,918.984096
162.476591,781,929.877995
156.499954,723,936.154969
20.967971,1000,949.308078
169.226761,601,954.817947
-104.684993,406,958.112357
107.995752,727,964.210738
-161.839199,649,973.995194
206.528922,613,979.527736
161.427713,650,985.225893
-62.62859,436,992.764622
-50.067563,380,996.83127
199.36454,756,1004.113805
152.045945,647,1010.04357
204.678515,925,1022.182329
195.340361,877,1029.585795
203.264005,772,1040.105637
-18.935337,1000,1048.686618
-81.034826,395,1052.16061
-99.808355,430,1059.22137
-100.036604,575,1065.002741
-82.996205,473,1068.950436
209.193643,695,1075.064874
152.891206,574,1084.026659
187.002769,739,1090.879679
233.389059,679,1096.636325
203.920914,814,1107.516417
-53.089981,413,1111.609283
161.820742,604,1116.900496
158.878173,679,1126.544291
257.468284,596,1132.273813
179.526274,735,1138.406642
205.065504,594,1147.020243
-132.732439,743,1154.136997
200.42902,737,1159.973529
-43.337185,379,1163.473107
202.474319,527,1171.812769
170.807706,719,1178.653158
185.006362,672,1184.379633
142.1686,793,1194.909232
49.923636,1000,1203.875805
127.178914,923,1215.663058
174.719355,807,1222.490635
132.002555,945,1233.422849
219.772012,758,1240.125659
180.415841,768,1246.506078
3.173057,488,1254.201869
-30.75682,526,1258.718421
197.80633,624,1264.378586
197.108019,841,1270.290412
200.241603,636,1279.051268
199.819396,771,1285.500868
190.372641,643,1290.379881
186.361784,621,1298.908575
-23.920553,442,1302.694856
-35.201574,317,1305.344982
172.088519,597,1309.822412
208.238629,746,1319.402903
187.881759,642,1325.496831
-269.8448,722,1331.912966
191.158022,596,1340.5505
157.333527,689,1346.791984
-31.222055,567,1351.796488
-71.775284,555,1359.954396
146.766538,955,1367.975516
-44.313008,340,1371.19399
107.460516,721,1381.57184
214.089059,454,1385.713888
-25.373531,433,1389.489257
227.533497,409,1393.637681
205.497441,394,1396.651588
-101.558979,360,1403.428694
27.51438,268,1405.613187
-42.751345,309,1408.402477
175.573239,471,1412.859826
-34.746924,326,1415.646019
201.003456,441,1422.42243
-11.167697,387,1426.085389
186.475425,463,1430.571555
214.330033,505,1435.313686
214.309718,496,1439.335215
190.292904,573,1447.645004
192.489134,515,1452.164248
228.950315,419,1456.087261
233.111334,464,1459.788198
224.173505,607,1468.062252
16.339064,218,1470.03384
224.527329,550,1474.724509
220.768906,597,1479.981009
219.790172,407,1486.304192
221.915353,502,1490.676046
244.163497,438,1494.372992
222.42324,500,1498.92613
218.06476,493,1505.812335
244.933659,453,1509.777739
247.480521,545,1514.591676
12.029781,278,1516.889268
293.38179,484,1521.532669
214.083909,488,1528.843887
160.823456,509,1533.850581
230.870171,370,1537.051202
251.085938,496,1541.53215
218.021003,555,1549.324091
29.238294,261,1551.812378
207.464871,396,1555.442685
3.691224,338,1558.690505
266.071277,443,1562.53126
205.540876,421,1566.350269
133.827229,734,1575.534568
-5.487173,290,1578.408802
-11.429519,290,1581.184987
17.513928,283,1583.712118
-2.117797,352,1586.384463
-15.067248,299,1592.134415
233.539043,381,1595.30695
223.739383,413,1599.259408
223.197626,408,1603.210345
224.004544,409,1606.969627
241.37422,506,1614.597726
255.492042,342,1617.458705
248.992025,368,1621.071137
143.652128,725,1627.286155
222.923371,370,1630.680846
221.97115,356,1636.613104
266.364284,570,1641.764099
226.784278,412,1645.344671
-13.02933,303,1648.019737
240.954928,339,1650.940293
258.633427,383,1657.176595
217.875674,395,1660.337316
225.49055,608,1665.885622
227.587935,474,1669.942492
242.1007,404,1676.809577
237.358159,440,1680.292419
196.893335,362,1683.681105
-40.239554,256,1686.066435
222.319823,449,1690.115803
236.535028,353,1693.39696
244.363281,342,1699.491005
232.883076,392,1702.94613
196.470986,403,1707.065042
215.312121,375,1710.508151
201.23626,622,1716.073286
241.33427,397,1722.744582
237.431067,390,1726.569459
234.507556,391,1730.401292
229.418441,410,1733.878583
249.400204,382,1737.393197
245.402236,378,1743.763205
-46.284423,281,1746.178154
262.731425,404,1750.027087
-42.92828,281,1752.55054
240.7961,384,1755.628669
-35.379541,258,1757.855431
0.663946,251,1763.12581
219.377634,353,1765.688781
247.195451,363,1768.778188
219.446053,364,1772.136912
241.167679,375,1775.423549
225.715052,343,1778.295515
213.334853,376,1784.864726
212.544801,471,1788.621426
16.123507,299,1791.174387
241.442608,371,1794.482479
261.21323,377,1797.413295
