#{"t_start": 1670897814.9570963, "env_id": "LunarLander-v2"}
r,l,t
-271.546493,135,203.241563
-201.901508,200,204.279962
-134.309914,191,205.352581
-211.486204,184,206.31729
-210.383658,248,207.617984
-549.872432,325,211.558324
-1058.943954,1000,216.989823
-666.253504,291,218.581978
-595.009364,436,220.904303
-27.252604,200,222.013902
-240.07439,289,225.491323
-234.65876,307,227.202047
-28.380581,169,228.177324
-205.43363,172,229.103775
-180.46002,260,230.482595
-441.67557,215,231.631772
-12.047181,126,232.312839
-144.475586,294,233.862499
-230.118883,314,237.739061
-41.518677,173,238.68585
-29.791357,167,239.650137
-367.310955,325,241.483258
-332.066009,296,243.150352
-1014.52656,1000,248.547435
-2083.348301,414,252.925699
-954.219041,1000,258.224609
-356.935301,173,259.09637
-753.829577,596,264.216104
-135.803583,315,265.839582
-826.385874,506,268.523162
-296.970476,257,269.94336
-409.728066,306,271.480178
-370.610123,341,273.224779
-320.886572,230,274.417399
-289.337337,223,277.712679
-142.597901,246,278.941128
-241.465597,272,280.358289
-667.091363,443,282.873056
-100.343567,156,283.74425
-94.778865,272,285.160031
-115.391189,265,286.508567
-427.481862,351,290.521439
-46.775164,181,291.381374
-112.614833,389,293.191786
-928.428096,1000,298.11395
-707.890986,313,299.549525
-110.335655,299,302.751013
-1197.323225,1000,307.430396
-1344.474735,188,308.46629
-52.267685,209,309.521363
-14.707964,228,310.567248
-516.40349,1000,317.161602
-392.461508,197,318.053236
-77.256792,252,319.256857
-146.1768,315,320.964629
-141.024235,256,322.199182
-54.206864,189,324.994308
-142.571938,208,325.967484
-126.191447,255,327.19099
-374.238767,427,329.260138
-312.639307,325,330.826583
-201.880327,306,332.365107
-800.689992,1000,339.321596
-329.455176,172,340.167949
-1245.959825,1000,344.923974
-1051.704629,308,346.442775
21.235658,176,349.086232
-400.868826,586,351.784016
-230.362684,290,353.144486
-2552.880714,1000,358.096879
-2933.202837,252,361.123068
-1029.733811,1000,365.783737
-2320.474548,1000,372.417095
-6763.391783,1000,377.031981
-6151.495092,459,379.213848
-1068.499923,1000,385.897127
-3062.004029,445,387.961273
-693.278908,1000,392.724347
-531.21309,253,396.208495
-382.368958,487,398.591769
-1219.892922,1000,403.371456
-932.282371,370,405.060174
-1195.479378,669,410.341055
-1286.614076,910,414.752753
-1290.537703,1000,421.484111
-1022.825055,276,422.865239
-1126.656292,1000,427.46345
-4153.473456,1000,434.129012
-7138.174679,1000,438.802104
-3788.004312,383,442.330713
-465.165033,468,444.675286
-127.899943,433,446.831103
-180.383399,229,447.928952
-615.359869,1000,454.364637
-2360.078572,863,458.561257
-1329.973971,1000,463.203299
-873.28554,249,466.203895
-363.356907,1000,471.042448
-2982.621961,1000,477.616494
-1361.311595,210,478.575064
-520.734305,1000,483.454437
-6743.517307,1000,490.21302
-10350.911408,1000,495.146259
-12404.694203,1000,501.730945
-13264.887482,877,505.853572
-121.37566,366,507.726797
-1411.982789,855,513.828826
-572.71403,1000,518.521419
-972.481395,352,520.219984
-279.035018,1000,526.546654
-3746.649008,1000,531.285579
-5403.13719,1000,537.879252
-6385.677048,1000,542.541864
-8934.143742,1000,549.067367
-4888.421988,484,551.227376
-694.653519,1000,555.866857
-4145.848342,1000,562.18061
-5586.843488,1000,566.867569
-6132.341901,1000,573.749237
-6459.31348,1000,578.525719
-7378.990285,457,582.778116
-239.905463,514,585.081789
-151.796779,1000,589.597381
-976.606568,339,593.019795
-1898.103326,1000,597.505075
-11359.174714,1000,603.743147
-10247.118718,1000,608.56116
-20127.503092,1000,614.82498
-44138.434655,1000,619.579763
-49092.371919,1000,625.819021
-21792.622903,486,627.975319
-814.327372,1000,632.660686
-2683.719064,589,637.01491
-181.220651,642,639.89062
-903.795748,1000,644.770072
-1769.129528,396,648.344429
-444.795508,1000,652.871276
-4702.909897,1000,657.58197
-7006.621059,731,662.679075
-912.082684,1000,667.436326
-2031.659502,1000,673.646118
-3924.928638,1000,678.207289
-14899.225205,1000,684.667264
-14217.198186,401,686.500735
-638.572645,1000,691.206321
-3559.566061,1000,697.544564
-16766.974421,1000,702.082542
-34859.135365,1000,708.498784
-33409.86256,1000,712.945199
-30167.008985,1000,719.470007
-32434.168761,1000,724.025033
-31177.359183,1000,730.582269
-30165.408987,1000,735.024767
-10206.505787,310,738.142107
-436.662847,1000,742.79896
-1379.729844,874,746.673948
-624.686409,812,752.155019
-1075.399345,1000,756.671989
-9461.456984,1000,762.990073
-11162.131938,1000,767.778343
-13056.379938,1000,774.001338
-12810.096035,665,777.196742
-544.43268,844,782.657635
-413.892628,1000,787.164433
-1502.277016,1000,793.599044
-3011.711493,397,795.422808
-170.607829,536,797.893381
-415.961243,1000,802.670918
-8076.420852,1000,809.030801
-11675.328522,1000,813.705458
-15454.547919,1000,819.858233
-18962.485593,1000,824.393755
-21788.602987,1000,830.946384
-18195.356765,806,834.656278
-205.398593,422,838.812084
-250.79893,1000,843.519732
-4999.954483,1000,848.1512
-7378.209208,1000,854.820592
-8586.559272,1000,859.456185
-27508.98663,1000,866.137137
-46527.302757,1000,870.734566
-43788.717783,1000,877.488293
-42629.977115,1000,882.209142
-52666.075594,1000,888.754899
-57730.356585,1000,893.420641
-56508.103461,1000,899.987655
-55568.414761,1000,904.553305
-60510.089204,1000,911.186241
-67127.447791,1000,915.904225
-75040.50124,1000,922.67856
-84175.087301,1000,927.256455
-106262.797882,1000,933.761162
-62356.206568,561,936.355742
-911.725082,1000,942.710585
-4577.7694,1000,947.554324
-8430.966943,1000,954.149837
-12090.405831,950,958.705944
-777.048751,709,961.886485
-600.603262,1000,968.095935
-4536.596746,936,972.354014
-378.662303,616,976.871881
-1996.089152,771,980.539706
-2336.593481,824,984.448711
-2554.179204,902,990.581273
-1398.576951,715,994.211112
-3435.550227,1000,1000.690256
-6278.392157,617,1003.49156
-1666.663067,825,1007.521576
-1461.331219,680,1012.510756
-1517.462031,1000,1017.241801
-4766.336076,760,1022.65063
-981.956965,654,1025.627214
-602.450262,1000,1030.521366
-4189.291639,370,1034.125919
-929.924483,599,1036.823285
-744.491744,1000,1041.307755
-3545.807098,844,1046.979946
-1133.55856,957,1051.249542
-1190.007166,817,1056.951129
-1380.792331,840,1060.782325
-817.554889,593,1063.426323
-382.337135,1000,1070.175954
-4189.223209,1000,1074.752455
-9680.618501,813,1080.298575
-595.332665,430,1082.253473
-1593.916097,1000,1086.709969
-6139.964153,942,1092.912169
-923.977878,628,1095.688083
-1609.946327,925,1101.506926
-1730.271437,1000,1106.209
-5076.266973,1000,1112.549037
-7770.36622,1000,1117.243464
-9813.542865,643,1120.177199
-2205.439065,856,1125.657928
-1474.975263,1000,1130.308673
-8172.52758,962,1136.372255
-2838.893756,1000,1141.022976
-7224.918886,832,1146.599311
-1403.376726,1000,1151.130154
-5523.19621,1000,1157.626686
-11101.023135,1000,1162.084279
-14180.673394,1000,1168.529258
-9465.370634,536,1170.913923
-1614.847995,1000,1175.375798
-4398.65612,847,1181.233401
-1359.214304,1000,1185.899971
-4837.071905,1000,1192.531766
-11029.029103,1000,1196.915379
-15843.111668,1000,1203.33713
-20829.195332,1000,1207.82861
-22207.358147,1000,1213.985982
-18554.082868,732,1217.440758
-1363.961163,1000,1223.763158
-3942.335064,1000,1228.598772
-8625.548563,1000,1234.779044
-9599.490145,751,1238.186657
-1336.573131,853,1242.195512
-1736.103517,1000,1248.377544
-5658.135726,1000,1253.119525
-5614.625273,1000,1259.383349
-14333.076,1000,1264.040716
-19385.68525,1000,1270.748424
-19137.729782,805,1274.410308
-1223.104309,708,1277.854454
-2254.23671,902,1283.771232
-2597.555706,1000,1288.483242
-12041.499266,971,1294.910455
-1016.627556,712,1298.288416
-833.679378,644,1303.377448
-2797.179695,1000,1308.069538
-7893.606972,885,1312.074825
-811.406362,526,1316.569716
-1229.074041,628,1319.48045
-2934.782448,988,1326.273569
-1223.954327,719,1329.645131
-1685.949712,769,1333.103346
-1438.046941,670,1338.457808
-722.870996,455,1340.596172
-2268.461238,947,1344.962192
-777.261338,515,1347.34876
-2639.776545,1000,1354.000347
-8618.937817,908,1358.119409
-1871.690265,1000,1364.68576
-3709.941518,557,1367.268826
-844.86314,1000,1373.812746
-3498.185656,1000,1378.532716
-7154.43158,1000,1385.183533
-21733.467054,1000,1389.978004
-26812.501396,1000,1396.16336
-23688.704826,1000,1400.835686
-23157.823335,1000,1407.046643
-32288.722871,1000,1411.743974
-42152.525736,1000,1418.079157
-51985.52367,1000,1423.016541
-50931.52826,1000,1429.45226
-51750.383194,1000,1434.200758
-50691.608599,1000,1440.45251
-51487.208534,1000,1445.005612
-54688.366044,1000,1451.323479
-55877.792417,1000,1455.868286
-53250.982072,1000,1460.671489
-54768.690623,1000,1466.732889
-56347.284912,1000,1471.343638
-55082.312185,1000,1477.461318
-55250.262877,1000,1482.190858
-61954.925057,1000,1488.382346
-70137.685789,1000,1493.151501
-71300.014689,1000,1499.506262
-72876.348744,1000,1503.897627
-72601.781847,1000,1510.350295
-71360.118217,1000,1514.780294
-69605.458082,1000,1521.24948
-71901.914492,1000,1525.702776
-73773.034052,1000,1532.343416
-75024.965474,1000,1536.872249
-29874.499694,373,1540.380241
-284.116185,1000,1544.897446
-2614.703759,1000,1549.375061
-3276.020842,1000,1555.717161
-5238.231326,1000,1560.151094
-7533.215352,1000,1566.589974
-11700.360475,1000,1571.106808
-13414.814598,1000,1577.536167
-15531.860187,1000,1581.991983
-23584.056595,1000,1588.406583
-25814.574594,1000,1592.951316
-30029.139059,1000,1599.318559
-30735.348686,1000,1603.972883
-29167.632507,1000,1610.352107
-35506.771322,1000,1615.307226
-54381.643495,1000,1621.751855
-59609.270782,1000,1626.531164
-63029.861152,1000,1633.085363
-61883.21237,1000,1638.040578
-65220.493855,1000,1644.570242
-76256.482412,1000,1649.398731
-79163.933567,1000,1655.731908
-77314.789253,1000,1660.21646
-80904.102529,1000,1666.63063
-81160.649542,1000,1671.125024
-81524.489242,1000,1677.62113
-88179.582746,1000,1682.333034
-90244.216384,1000,1689.095135
-101296.03307,1000,1693.584092
-110981.610903,1000,1700.458179
-120944.675809,1000,1705.059663
-128844.444521,1000,1711.647417
-101805.250885,715,1715.106108
-507.668652,1000,1719.7413
-11573.751378,1000,1726.584566
-9663.859132,1000,1731.22119
-8336.559098,1000,1737.846898
-13980.26067,1000,1742.441497
-15526.489582,1000,1749.082908
-16470.599074,1000,1753.61144
-21268.809316,1000,1760.226319
-23565.244649,1000,1764.867246
-29710.371237,1000,1771.159789
-29917.581226,1000,1775.79841
-34076.795328,1000,1782.045005
-39730.846929,1000,1786.727369
-45662.158537,922,1792.572015
-2036.114854,790,1796.328316
-952.388147,654,1799.394079
-770.660221,662,1804.177957
-2041.569461,954,1808.712676
-1684.927472,1000,1815.01555
-6127.903955,785,1818.548436
-1267.899873,894,1824.494367
-430.720438,475,1826.59189
-1599.102766,1000,1831.0035
-5843.488831,994,1837.56341
-402.298031,368,1839.248512
-1948.261089,1000,1843.892954
-9733.263055,1000,1850.525876
-14745.419573,896,1854.618317
-1381.943311,817,1860.295653
-1722.552026,841,1864.099014
-1491.601384,1000,1870.741845
-6467.023171,968,1875.281754
-1045.268691,716,1880.535028
-2057.954559,837,1884.632523
-1907.823144,1000,1889.193697
-4225.430807,398,1892.866886
-2114.221432,946,1897.453686
-862.216174,649,1900.438085
-749.53875,594,1904.930516
-991.3799,931,1909.362232
-418.895781,425,1911.39992
-774.695654,768,1916.884964
-1777.022171,1000,1921.749101
-7358.02601,1000,1927.97883
-11666.340478,923,1932.346685
-1007.225323,736,1935.651109
-381.657696,407,1939.138494
-1043.425381,645,1942.036243
-701.961166,565,1944.779692
-1244.281658,852,1950.429063
-767.197851,588,1953.160853
-1277.742827,888,1957.464938
-933.447153,1000,1963.812853
-7756.021022,635,1966.674403
-1045.627318,891,1972.633226
-1622.03825,1000,1977.065634
-13628.007802,1000,1983.492763
-9676.612551,483,1985.651861
-440.658505,554,1988.115764
-1211.281281,1000,1994.790714
-3600.635156,1000,1999.435024
-3721.220921,1000,2006.303626
-19854.606989,1000,2010.967611
-28778.942677,1000,2017.724099
-24990.58027,1000,2022.396995
-34256.937703,1000,2029.017099
-52436.434706,1000,2033.824003
-58081.436321,1000,2040.174977
-64004.964097,1000,2044.940367
-67093.301789,1000,2051.099664
-70253.284657,1000,2055.785531
-80234.411267,1000,2060.298924
-90909.200618,1000,2066.75022
-101792.420717,1000,2071.295451
-100266.030049,1000,2077.872846
-101162.711799,1000,2082.465283
-109640.320189,1000,2088.66951
-113397.06872,1000,2093.405142
-111655.018238,1000,2099.600806
-109859.53789,1000,2104.336178
-109443.536445,1000,2110.90499
