r,l,t
-1.434212,156,482.716166
63.703305,1000,494.433993
-82.036899,282,496.61211
9.248418,276,498.703936
-20.691647,559,506.367234
-98.36871,286,508.549689
-5.071806,292,510.86511
-7.096859,353,513.669544
90.772149,1000,521.816665
53.478559,145,526.332472
-51.374759,307,528.760629
-162.628221,422,531.981173
53.292158,1000,539.846617
89.416645,1000,550.959359
87.097907,1000,559.728723
42.157272,1000,573.074185
7.09993,1000,582.813179
126.768945,1000,596.843184
-79.071034,1000,606.531805
-111.841502,1000,621.156274
-37.225883,1000,630.544194
-72.601117,353,633.794797
-117.858942,643,643.757144
-29.859022,1000,652.260707
-140.916693,781,662.018011
-90.597349,1000,669.938964
-58.032307,1000,681.876765
-145.391004,1000,690.377153
-108.761372,1000,701.735254
-88.536727,1000,709.525353
-75.010728,1000,722.406277
-61.237626,1000,731.89092
-76.067468,1000,745.292037
-104.329313,1000,754.319768
-62.369695,1000,767.35821
-69.126118,1000,776.415542
-25.829689,1000,785.197203
-85.63572,1000,798.185775
-75.07056,1000,807.444785
-54.590564,1000,818.77273
-53.273675,1000,827.014373
-47.923496,1000,839.244795
-31.635532,1000,847.702904
-36.87356,1000,859.623919
-62.636486,1000,867.848052
-39.557822,1000,880.702131
-27.964759,1000,889.771463
-46.968772,1000,902.614876
-37.455562,1000,911.189783
-37.731979,1000,923.684525
-57.159492,1000,932.826969
26.064453,1000,945.978377
126.54134,789,953.158658
112.689891,796,964.479357
7.474297,1000,973.086102
-22.097146,1000,985.025619
-72.046078,1000,993.26431
-18.930839,1000,1005.496337
14.07127,1000,1014.397896
-13.590238,1000,1026.641743
68.892062,1000,1034.465213
-24.317978,1000,1044.030474
21.207762,1000,1057.036527
-101.769685,856,1064.56719
57.107001,1000,1077.105258
-70.244995,1000,1086.831257
47.904801,1000,1100.852412
48.610399,1000,1110.66081
34.208502,1000,1124.386167
76.818633,1000,1133.477145
180.457509,928,1144.805279
26.347236,1000,1153.399138
-139.301033,827,1164.876838
164.866673,755,1171.60122
100.684012,706,1177.48469
176.265418,575,1185.62608
16.075116,1000,1193.141292
197.380506,558,1197.099294
171.630384,814,1207.639931
-82.528017,521,1212.088246
7.68588,1000,1224.092694
154.639801,685,1230.228573
-2.394771,1000,1238.993855
168.879319,927,1251.353697
182.081232,672,1257.780466
152.274919,789,1269.44377
188.019663,639,1275.622872
160.644533,555,1280.85617
174.854359,734,1287.749481
49.205066,1000,1300.691777
180.331581,763,1307.522758
81.226877,760,1317.859637
-37.67743,1000,1326.232375
46.002513,1000,1338.155555
122.623291,783,1343.849829
-164.815305,997,1354.336975
-85.232779,420,1357.518548
182.326789,668,1362.993878
108.138871,709,1369.171639
151.136589,893,1380.875179
175.685277,500,1385.06791
172.550682,699,1391.209477
-19.529137,412,1398.834683
176.835216,581,1404.123609
-57.404727,560,1409.592754
195.0305,698,1420.543509
173.393399,613,1426.514655
204.702334,766,1433.854291
213.299419,632,1444.386149
141.104089,608,1450.450801
-54.817252,628,1456.31662
191.303916,638,1461.537996
144.641178,565,1469.837481
219.534724,631,1475.079311
194.089232,617,1480.049766
208.068981,702,1488.769437
173.818302,649,1494.293909
198.415349,608,1499.235629
-78.657604,362,1501.984843
200.245838,708,1511.001282
-50.640679,320,1513.700583
-71.822904,364,1516.692293
-59.794571,562,1521.975696
174.153515,452,1529.878462
-95.377196,529,1534.860618
-43.881225,756,1542.023142
-59.124338,386,1545.692426
129.241687,601,1555.172764
-101.365483,493,1559.916936
157.533467,643,1565.789129
-82.526163,415,1574.292287
203.800716,776,1581.585972
125.751994,582,1587.443694
-84.84363,598,1593.73427
146.066258,570,1603.716786
125.176602,758,1610.871226
169.562738,522,1615.816132
-74.042272,358,1622.607569
36.954267,1000,1630.309043
119.681154,511,1634.22185
218.85961,577,1642.133114
155.694502,477,1645.814421
131.117822,525,1649.861329
98.626123,656,1655.340369
-90.144661,390,1661.960624
-78.582122,343,1664.640375
209.643236,670,1669.901997
-47.612874,441,1673.436393
55.837314,1000,1685.330809
-121.429143,413,1689.21671
129.195351,547,1694.25548
-120.727257,800,1705.454229
-100.632773,539,1710.462959
-57.060459,284,1713.084332
195.264849,593,1718.479371
-34.636282,305,1721.302042
-131.529173,381,1729.185132
209.626517,601,1735.709209
227.790184,679,1742.861647
-96.31019,435,1747.231329
227.156758,692,1758.275331
-89.191343,505,1763.218513
190.512728,791,1770.62353
-92.423957,411,1778.177833
104.414616,558,1782.585427
200.603718,620,1787.393712
222.890477,665,1795.794361
-63.015727,306,1798.140653
96.406653,608,1803.161568
-138.316021,479,1807.109453
-127.545982,589,1815.951007
-1.652768,1000,1823.922249
126.02188,770,1829.974192
111.380559,587,1838.228022
-78.158576,346,1840.940223
-124.606071,630,1846.319882
-78.010351,392,1849.834182
-107.038746,489,1858.080345
-93.035401,402,1861.603215
112.195855,818,1868.84967
-111.920903,379,1872.432625
-129.997993,536,1881.675161
-141.894921,430,1885.559657
-105.563845,403,1889.183856
-67.730255,335,1892.332088
128.173356,579,1897.797817
-122.85322,443,1906.49875
-169.719254,650,1912.503138
141.114121,503,1916.889408
-130.372479,561,1926.209349
183.924551,708,1932.562721
-64.096622,266,1934.949769
22.315087,1000,1946.896797
-109.265867,403,1950.302459
166.980167,595,1955.174904
142.446746,555,1959.651471
202.190752,597,1968.232351
-50.102524,367,1971.517659
-184.643755,492,1975.898726
-19.400912,1000,1984.92323
197.633126,927,1995.720747
-166.070882,512,1999.769134
148.184969,784,2010.250342
-70.5297,398,2014.103869
31.437606,1000,2023.847739
-59.119318,305,2026.882334
189.087566,688,2037.279196
-185.486034,532,2041.929568
213.735115,634,2047.563497
-128.725495,427,2051.348107
226.122959,623,2060.781133
-50.219703,565,2065.96803
-130.754919,402,2069.613013
-115.378587,362,2072.869234
138.454622,729,2083.382405
-165.164284,598,2089.010234
120.030712,538,2094.034447
-142.157393,527,2103.013041
-88.733846,347,2105.918301
209.855854,632,2110.962433
-88.642334,392,2114.262239
166.790598,627,2123.231598
51.771077,815,2130.010355
219.862266,594,2134.893944
64.427723,1000,2146.997187
219.20373,615,2151.777423
-111.628119,399,2154.869458
-65.082178,248,2156.860197
-115.794722,439,2164.319199
60.059579,1000,2173.621056
-211.401967,590,2178.807206
119.417073,630,2188.221346
215.642477,663,2194.045352
196.407735,590,2199.026727
104.337445,782,2209.160188
182.277568,816,2215.955313
218.527117,623,2221.600685
72.344188,1000,2235.156944
126.365934,649,2241.344837
-131.063382,473,2245.937225
212.454761,623,2256.000093
-216.404209,576,2261.265033
-93.565679,463,2265.067219
162.84699,502,2269.209305
-123.50605,453,2276.570402
-124.489735,610,2281.646032
113.685966,750,2287.879774
161.173098,638,2296.945556
-97.109983,532,2301.393675
213.728921,634,2306.943002
-131.423466,625,2315.996206
128.385812,667,2321.209901
-104.549514,640,2326.501523
-109.453927,642,2332.513883
217.25267,678,2342.085607
59.528818,1000,2350.189521
-147.433622,490,2357.922077
205.776045,673,2363.503655
219.100596,628,2368.674667
-79.513136,358,2371.772096
147.325017,737,2383.019313
-153.795076,649,2389.232397
196.858233,683,2395.532802
-83.780041,544,2404.990307
-175.546473,666,2411.492324
-141.379669,650,2418.227761
-107.010815,534,2426.95952
4.884541,1000,2435.458358
203.224501,717,2441.585264
120.274326,694,2451.511619
-107.380121,649,2457.494928
170.701946,660,2463.34433
107.753928,747,2473.491319
-109.668652,558,2478.298104
140.717778,731,2484.344148
162.171215,703,2493.32608
110.149348,989,2501.415735
-117.572737,623,2506.60483
165.649737,690,2516.186833
39.550302,964,2524.736777
163.598107,704,2534.935451
179.4916,736,2541.729565
138.150155,696,2548.324134
151.197579,700,2559.241311
70.849082,782,2566.829742
-123.488664,680,2573.358353
90.593659,1000,2586.521818
167.532168,696,2592.292143
168.00969,682,2602.23372
96.772824,921,2609.938079
-132.172917,652,2615.350405
175.454638,690,2624.832302
-95.544514,597,2629.784693
-5.681327,1000,2637.016943
187.776089,723,2645.631686
189.606797,682,2651.246825
131.159515,797,2662.154659
135.331443,819,2669.385703
114.406676,727,2675.767233
-87.938547,640,2685.366229
-69.494994,486,2689.706425
-94.555852,493,2694.035038
-72.409175,646,2699.986226
194.018598,703,2711.057053
-71.134447,575,2716.569576
-120.937062,611,2722.288625
41.575751,1000,2736.240012
-57.62234,642,2742.578253
161.414871,643,2748.247131
141.837368,755,2758.080986
