#{"t_start": 1670730601.373288, "env_id": "LunarLander-v2"}
r,l,t
-49.711261,124,722.357255
-176.32425,96,723.206759
-35.949939,192,725.002122
-100.796772,108,726.032406
-35.674956,158,727.356436
-83.560888,124,728.570156
-100.718065,112,731.087229
-171.888818,177,735.518117
-71.508914,155,739.578904
-42.875529,147,745.549903
33.551966,110,747.614974
-25.875883,88,749.545374
-24.300223,237,755.662595
-91.785776,144,760.509615
-56.352452,190,766.065465
-75.121796,145,770.010951
-114.990737,178,774.819616
-82.59796,114,777.551273
-10.946832,160,781.48411
-8.299923,100,784.215016
-276.131653,175,788.969417
-71.697283,146,792.400007
-38.571908,125,795.328267
-79.745437,113,798.145719
-225.233902,222,817.053956
-34.314778,144,821.759303
-64.260023,117,824.634125
-82.072048,174,829.102741
-80.107145,191,833.567901
-80.31571,174,837.15258
-20.100581,95,838.052289
-340.249615,127,839.187986
-204.308498,150,840.431821
-163.025546,203,842.403423
-146.119314,244,844.411685
-66.594935,231,849.183722
-177.234862,257,853.017787
-228.502056,253,855.749157
-144.683928,262,857.997689
-13.093802,134,859.250933
-47.06665,117,860.404061
-31.977091,124,861.531733
-284.598625,218,863.388409
2.285917,180,864.976827
37.946667,103,865.922552
-75.300916,150,867.172601
-88.931176,233,871.388485
-127.769686,162,876.018399
-323.302728,235,877.680182
-127.490236,236,879.39294
-356.746341,473,886.421364
-2.527413,145,887.706831
-246.305734,210,889.685229
-54.625552,115,890.727681
-39.836388,103,891.61628
-211.973479,142,892.625648
-5.315071,147,893.642434
-25.570913,295,901.905982
-50.059051,188,903.21305
-60.187668,255,905.206035
-227.284746,279,907.796713
-36.61584,350,910.980559
-26.220842,123,912.08764
-98.252111,240,913.954904
-167.921155,421,922.931105
-112.595974,271,924.872205
-265.613193,304,927.266973
-120.619795,403,933.206831
-229.810632,244,937.829988
-46.356756,140,939.026961
-76.00668,257,941.316155
-257.614164,293,943.353395
-160.783999,283,956.50611
-3.260244,114,957.306168
-26.835388,225,959.074035
-31.818203,351,967.074977
-193.509604,125,969.445799
24.452997,157,970.995558
-67.160268,192,972.671359
-131.938404,230,974.748741
10.737797,175,978.93114
53.173218,281,983.668804
1.533806,236,994.657842
30.092582,117,995.96001
-19.841776,169,997.247866
0.486078,178,998.757114
20.084691,163,1000.376567
-4.129437,144,1004.565103
34.683074,262,1011.334829
-6.240656,225,1013.180313
-5.288136,155,1014.365594
-22.497392,146,1015.506619
6.550571,233,1017.358012
50.880569,1000,1042.676269
-15.94852,376,1046.453525
24.790801,1000,1068.019791
3.82692,1000,1081.906759
-35.135631,230,1083.677386
-2.184069,371,1087.099599
-63.888576,273,1104.608027
-171.767749,214,1107.099099
-185.496045,761,1117.862236
-31.966319,244,1119.770537
-166.741044,422,1123.623319
-38.214536,446,1134.503886
51.405033,1000,1149.708709
-116.86431,452,1155.212931
-110.060254,489,1164.720275
-109.06879,287,1166.754784
61.903876,1000,1179.811203
-110.408094,244,1181.62553
69.842615,1000,1200.935926
-149.776191,798,1212.499324
28.488355,1000,1228.346068
-125.964383,208,1229.984141
92.522842,1000,1242.659651
36.889271,1000,1262.650738
-69.959877,1000,1276.132256
-56.899997,360,1281.661677
-53.934856,1000,1298.151265
-76.090286,1000,1313.861137
97.987569,1000,1333.75123
-14.324934,1000,1346.289217
45.330066,1000,1368.774236
60.881421,1000,1381.261356
52.17316,1000,1397.508559
-43.790205,661,1408.304114
117.714252,1000,1428.765616
-112.25763,606,1436.598911
-119.858796,621,1446.963815
79.59724,1000,1470.498184
37.609857,1000,1483.707361
-18.934622,708,1506.167773
167.919025,811,1513.038714
71.570032,1000,1525.331379
82.883452,1000,1547.109992
-152.18233,683,1560.26149
-114.316452,544,1567.24445
-2.261445,1000,1585.188714
59.111583,1000,1597.868378
-165.379685,814,1618.205621
-96.610438,1000,1635.901823
18.331316,1000,1653.30756
-128.166295,697,1676.761542
-17.070172,1000,1697.624944
-187.900654,620,1717.915136
-43.39242,1000,1750.209814
-155.115414,553,1786.094325
-229.82713,922,1818.720963
-80.751065,1000,1852.947456
-174.731357,692,1864.350801
3.495799,1000,1894.393047
-35.381295,1000,1923.890369
-107.765127,1000,1944.950601
-106.045594,1000,1974.566152
-4.604991,1000,1995.810504
64.490813,1000,2031.842084
-100.363196,1000,2063.615692
22.321744,1000,2087.698232
89.061768,1000,2096.26089
82.079133,1000,2141.086773
-1.97128,1000,2170.92398
60.517606,1000,2199.509986
-74.137024,1000,2230.500808
76.375698,1000,2261.727463
69.893262,1000,2294.782843
65.605132,1000,2321.728363
73.930297,1000,2344.083333
79.252032,1000,2370.176066
-23.436884,1000,2396.912815
-77.700495,1000,2411.464091
-96.010698,715,2419.621036
1.341038,1000,2437.909106
-117.975827,882,2458.539953
92.987541,738,2464.529624
-87.959745,591,2475.601388
15.020011,1000,2483.274032
-124.498905,709,2507.489602
-131.895828,661,2514.179593
35.477448,1000,2524.603928
94.925716,1000,2537.543438
-89.970913,535,2545.768949
-144.161178,491,2554.526881
-51.140169,487,2567.422506
37.438402,1000,2579.41034
82.033435,1000,2600.980896
-56.124887,445,2612.211039
145.577425,662,2626.056057
