#{"t_start": 1670742494.0905373, "env_id": "LunarLander-v2"}
r,l,t
-390.532293,108,95.519209
-405.14303,92,95.858919
-110.874962,70,96.131624
-417.653342,84,96.521209
-128.016933,62,96.748761
-477.269565,118,97.206651
4.421972,98,97.560573
-300.804049,119,98.031995
21.243579,84,98.346433
-294.885086,69,98.615085
-77.013854,91,98.956253
-87.659527,123,99.39399
-263.194304,130,99.88664
-462.181662,112,100.316597
-73.779976,74,100.614728
-96.407281,63,100.864239
-68.872408,67,101.137337
-107.756843,73,101.435898
-363.015285,93,101.798756
-85.880016,88,102.151968
-95.15158,60,102.383443
-97.630267,67,102.641793
-128.535338,69,102.913737
-199.693872,91,103.272593
-98.998731,102,103.683638
-112.096965,95,104.046359
-153.688701,65,104.292345
-113.500356,65,104.542967
-184.428282,65,104.781469
-150.736776,108,105.210169
-189.725537,111,105.706704
-181.03905,113,106.222015
-104.90619,133,106.829734
-225.083995,113,107.358469
-224.85971,78,107.718896
-230.303,85,108.124648
-106.929427,62,108.421815
-93.020931,65,108.75225
-121.909189,84,109.146686
-326.910004,116,109.689419
-519.97785,101,110.159067
-79.482878,58,110.440588
-85.891365,60,110.724087
-130.088717,84,111.13349
-275.243783,118,111.672947
-86.063493,92,112.030496
-77.675925,71,112.303403
8.562141,87,112.630492
-137.483536,69,112.891222
-108.729897,71,113.156889
-111.836379,89,113.504252
-127.690404,92,113.851251
-366.045596,85,114.174061
-358.268963,84,114.480568
-117.587857,104,114.842655
-258.091365,93,115.169269
-224.185597,100,115.519001
-327.253263,101,115.897727
-117.033254,105,116.275181
-154.14486,75,116.549564
-248.131839,95,116.899684
-232.717989,61,117.121233
-436.807287,93,117.453734
-86.05339,79,117.742265
-124.93865,62,117.981216
-127.251783,64,118.228227
-85.710738,69,118.519304
-163.504154,79,118.891609
-136.446007,89,119.30682
-140.716285,80,119.689358
-132.631606,74,120.02506
-63.154586,62,120.273001
-111.678113,123,120.867279
-86.693317,105,121.356275
