#{"t_start": 1670826767.0883584, "env_id": "LunarLander-v2"}
r,l,t
-306.774492,83,137.636585
-108.044931,102,137.933845
-101.80511,66,138.156432
-154.138751,59,138.353342
-364.241741,82,138.634802
-271.716136,112,139.000057
-88.345142,63,139.194243
-91.661869,86,139.452711
-448.56239,87,139.729594
-119.965926,79,140.002263
-293.453146,95,140.332037
-143.628528,73,140.565098
-282.476415,105,140.874013
-385.673004,128,141.261351
-301.493095,86,141.533159
-130.729344,76,141.780463
-142.282401,81,142.025501
-317.475562,96,142.311717
-439.99987,94,142.597026
-108.590774,116,142.942149
-211.147313,107,143.261102
-251.76015,88,143.523019
-432.915945,86,143.784806
-342.852004,73,144.003875
-139.536398,82,144.264684
-161.192796,95,144.550453
-123.370416,75,144.79995
-90.832632,76,145.027906
-261.170461,80,145.266093
-232.133275,140,145.670822
-115.329144,83,145.920401
-353.756906,85,146.171836
-373.080745,139,146.585947
-86.809757,92,146.860911
-130.083686,70,147.067641
-232.036027,141,147.477268
-279.526782,140,147.90293
-227.530232,91,148.176728
-365.552525,131,148.568087
-293.01643,143,149.000387
-318.818113,67,149.207938
-544.59339,93,149.508227
-154.768657,66,149.702213
-249.743222,133,150.129856
-145.1851,102,150.489304
-336.223048,93,150.799114
-234.797462,101,151.122439
-192.64071,112,151.545831
-279.561275,70,151.768471
-149.791506,83,152.036608
-176.867314,69,152.273639
-438.910794,107,152.606946
-181.817425,131,153.051849
-395.128503,99,153.386116
-328.31361,105,153.730612
-161.871575,76,153.993718
-177.630199,73,154.246851
-206.734,95,154.564659
-490.009674,140,155.034195
-197.770783,110,155.404362
-360.303118,112,155.794402
-92.801472,72,156.054788
-142.465809,70,156.304245
-239.617827,117,156.740481
-118.53325,74,156.98226
-464.374575,102,157.295736
-147.067146,99,157.616921
-259.711728,81,157.90769
-361.045008,134,158.332056
-116.72749,84,158.614315
-172.894275,95,159.70483
-503.708257,127,160.304455
-241.411289,93,160.679269
-296.141596,113,161.145358
-243.724367,79,161.497434
-437.04395,125,162.056109
-264.357604,116,162.577591
-118.725846,71,162.945549
-584.659953,130,163.541613
-164.292657,117,164.066561
-244.258546,70,164.38184
-111.772668,75,164.713488
-296.175879,72,165.049757
-181.971153,118,165.540906
-85.761857,80,165.861403
-410.081322,105,166.282537
-160.761157,88,166.638504
