-140.77136610409687,61,32181
-294.5218455742601,105,32286
-191.205295576845,127,32413
-132.751755943043,105,32518
-135.47821781567362,77,32595
-142.93570523986926,104,32699
-241.64273512585854,83,32782
-206.42981157502646,108,32890
-369.77451686476456,105,32995
-111.96203614749527,129,33124
-53.333635434550956,117,33241
-86.47972839723576,67,33308
-131.65570126472727,63,33371
-106.18228691161126,98,33469
-241.2714971554099,128,33597
-248.54227048677345,89,33686
-185.87245348701816,101,33787
-76.00805187304147,73,33860
-99.10567850484817,80,33940
-187.62456218300775,120,34060
-55.486957320553635,65,34125
-127.4778234774949,93,34218
-360.6594693690842,116,34334
-191.40259866558753,121,34455
-174.20367844321214,61,34516
-348.47796575070015,93,34609
-85.33356963727859,77,34686
-152.42606060104512,76,34762
-287.2242002418718,73,34835
-368.02029195779346,101,34936
-288.99305934837025,88,35024
-197.89063768851116,82,35106
-123.62019816333444,106,35212
-117.87129656203231,66,35278
-125.13034576841441,114,35392
22.847246893252688,70,35462
-82.47478663215551,67,35529
-173.23539109367584,121,35650
-119.79395569644986,100,35750
-267.27908339956514,128,35878
-141.5353200215311,91,35969
-93.27489847726245,124,36093
-372.9535588085671,98,36191
-132.08201855134257,85,36276
-241.29773088799757,119,36395
-168.8509106593442,103,36498
-113.76231859117473,92,36590
-79.10643329234782,146,36736
-276.36313290056853,105,36841
-108.21253334996456,116,36957
-47.32968270012938,61,37018
-126.34281218994386,72,37090
-72.5603278834503,70,37160
-106.01898206313967,71,37231
-125.73059292045954,119,37350
-164.43073600755633,95,37445
-375.7678731419461,92,37537
-62.70912467379299,72,37609
-226.62310871810226,103,37712
-62.7821348064172,67,37779
-117.26012571243758,77,37856
-145.21644932803088,85,37941
-371.9064178123576,119,38060
-238.59152221492377,123,38183
-91.7957633771653,71,38254
-103.73049208183599,79,38333
-114.35002578310794,74,38407
-152.16400763406074,88,38495
-220.29832235828331,89,38584
-349.56440235673176,98,38682
-29.595024686765456,96,38778
-382.215161341704,92,38870
-88.55589854570647,92,38962
-158.28058205147346,118,39080
-169.93408313414187,91,39171
-533.4888969562855,98,39269
-244.42121852850946,79,39348
-101.70127017670819,109,39457
-29.119817362343866,152,39609
-328.98649956756446,75,39684
-70.9201157048844,98,39782
-219.74854270189348,107,39889
-83.86617290418505,64,39953
-167.02319734777421,69,40022
-62.3499753597358,57,40079
-145.06673271136177,110,40189
-327.334125365275,140,40329
-177.3410426521828,138,40467
-101.21255268503556,102,40569
-167.309206463056,64,40633
-154.1356752215911,115,40748
-105.07010506187747,70,40818
-326.1942788097763,126,40944
-101.41827099859894,120,41064
-144.0219907206374,102,41166
-91.79397826833748,69,41235
-301.5881671606792,81,41316
-151.7574163638284,95,41411
-221.5296826428173,75,41486
-228.9573827508943,104,41590
-260.81877079521166,124,41714
-94.76206665689423,90,41804
-71.77513822011454,95,41899
-122.65694819445304,99,41998
-235.37043237526117,102,42100
-153.1926542468234,70,42170
-394.1503305175254,83,42253
-273.60737260902533,117,42370
-104.22278313231772,91,42461
-139.31368418431583,130,42591
-274.89335041976074,108,42699
-160.75980045259485,84,42783
-79.77099991540291,67,42850
-179.45559348924377,80,42930
-77.38756202382264,62,42992
-450.8859670857131,101,43093
-191.70771286257983,73,43166
-91.56284354178658,73,43239
-144.4693711499578,90,43329
-170.1889521195863,97,43426
-436.162633370379,93,43519
-218.67577496434137,101,43620
-162.62941627039024,81,43701
-142.48775944439421,70,43771
-394.84359508216033,94,43865
-214.8154203464066,102,43967
-194.3543364635819,77,44044
-94.39760776230648,69,44113
-25.542891438094344,117,44230
-93.73273407466151,61,44291
-429.6971939518893,103,44394
-97.46046951838962,63,44457
-185.50685175456198,108,44565
-277.3105563824962,109,44674
-155.12870729983584,90,44764
-467.6198363994581,109,44873
-110.41587358989221,111,44984
-115.19185295430124,88,45072
-173.02422325501294,116,45188
-81.35872645101705,62,45250
-95.35455016897697,115,45365
-122.7501932975783,85,45450
-352.5700525940951,103,45553
-162.61710384133528,78,45631
-117.13176240658649,109,45740
-374.6100310789045,78,45818
-196.30763383856686,59,45877
-371.5164050081295,87,45964
-122.89883792325345,78,46042
-266.5197412103247,108,46150
-192.72547870112936,78,46228
-246.21583288696564,83,46311
-109.32437786715415,99,46410
-336.9301385934639,104,46514
-221.9626060613889,107,46621
-160.126699690444,127,46748
-384.0237836159521,114,46862
-111.21067770153863,136,46998
-112.4273616604499,119,47117
-92.5735811905387,100,47217
-321.6165750130924,96,47313
-93.92563552211998,68,47381
-140.8826159148265,80,47461
-130.8318667477296,98,47559
-157.6666093237126,96,47655
-133.26753380620698,63,47718
9.376306111185414,73,47791
-119.65733669996159,72,47863
-99.24030655500684,111,47974
-193.11354231920123,78,48052
-457.49532137520583,90,48142
-168.1445939382417,76,48218
-70.96592652242464,74,48292
-182.29307870863465,76,48368
-282.87289496510664,62,48430
-308.61955809695036,101,48531
-76.81104643301288,98,48629
-400.84934166921107,119,48748
-58.986211039382,77,48825
-84.87408274768406,65,48890
-114.40808085904862,77,48967
-479.90284201105186,94,49061
-251.98197355236593,111,49172
-375.1455146503617,88,49260
-344.49658799747374,100,49360
-104.70756321538255,63,49423
-157.76068683170826,95,49518
-158.69376264971706,113,49631
-119.11306060528642,65,49696
-176.7062103511743,72,49768
-239.17858387413926,109,49877
-402.61312540238373,108,49985
-86.03016300839562,103,50088
-141.06729284717613,64,50152
-214.91616024522594,77,50229
-121.86094073952552,97,50326
-92.67162648536349,66,50392
-82.73291231382356,75,50467
-60.184096821965596,64,50531
-16.679239827924093,131,50662
-296.27099332812236,79,50741
-92.3900228731805,92,50833
-255.38017028375407,105,50938
-244.44243509059828,86,51024
-225.1892773392991,109,51133
-397.7319650235296,120,51253
-129.642126463476,96,51349
-69.18480433002686,70,51419
-398.7774961614474,98,51517
-112.95712911369917,89,51606
-97.97895019630164,98,51704
-114.23333557736878,67,51771
-268.55754134437717,100,51871
-126.9992403322936,75,51946
-343.9403281156756,119,52065
-365.02209501406674,102,52167
-421.2667702140371,77,52244
-111.11978141602052,99,52343
-105.7653580992399,65,52408
-337.82925510907125,107,52515
-145.8621790214276,100,52615
-90.5669902224012,91,52706
-159.04248667099745,99,52805
-132.64259555816403,87,52892
-87.40494237293998,63,52955
-202.90957169216404,109,53064
-156.23793432923463,81,53145
-169.87338350163716,127,53272
-146.23519496911433,98,53370
-122.38958461364244,120,53490
-254.1107822887153,96,53586
-106.40029661457395,88,53674
-100.87408012807293,100,53774
-39.28808706958915,120,53894
-123.37433099833412,83,53977
-119.02953564875338,89,54066
4.649926315509418,129,54195
-290.115758145752,83,54278
-289.37567744450337,77,54355
-132.51523649255273,125,54480
-108.64512597829999,68,54548
-50.833948070762446,64,54612
-420.7459139558098,100,54712
-90.67918156143088,97,54809
-129.24913016393404,93,54902
-45.03529716909907,126,55028
-129.6582183746811,102,55130
-105.22227994609317,64,55194
-250.45938695760094,93,55287
-79.38261412728954,109,55396
-70.59764372058991,94,55490
-208.2949688563791,57,55547
-152.5249312068263,113,55660
-148.24330072910203,77,55737
-206.6885545956336,104,55841
-99.48610288188782,80,55921
-72.78084732905963,88,56009
-91.72570418628789,57,56066
-130.64538637845496,76,56142
-372.973275951772,91,56233
-55.2519452478231,108,56341
-243.74705806684486,84,56425
46.59896519347981,87,56512
-104.61360286866929,115,56627
-103.35692436445244,74,56701
-73.29971050004342,72,56773
-92.4433945146886,79,56852
-348.72656561683175,123,56975
-183.27498878495524,107,57082
-145.5843844346508,64,57146
-163.22713497905377,125,57271
-139.8697799116536,93,57364
-370.3204866201311,85,57449
-287.3382382860575,88,57537
-187.1423197579649,95,57632
-190.8069925078241,110,57742
-72.32723712731296,112,57854
-171.6957586155213,110,57964
-159.40862759570825,89,58053
-49.13882196740283,106,58159
-366.23236819840474,87,58246
-322.1982824943649,89,58335
-167.99146732902102,70,58405
-135.86725809847547,120,58525
-162.987029160349,87,58612
102.92874153527396,1000,59612
-174.1141789089238,100,59712
-62.13275329385172,72,59784
-143.29659397686433,82,59866
-71.53224262738925,74,59940
-84.20310368910935,79,60019
-84.73723236794599,82,60101
-112.83865563387444,88,60189
-112.67584574734464,91,60280
-132.74948578573702,66,60346
-147.43247943108452,60,60406
-152.96809692332664,133,60539
-208.9594025259162,106,60645
-466.9039733861572,112,60757
-129.36653684078044,93,60850
-114.7636301377909,81,60931
-329.2951866608079,114,61045
-131.01552077859117,89,61134
-427.21821766307085,97,61231
-176.22650564977525,71,61302
-118.58151476725837,70,61372
-64.44733284872805,66,61438
-94.75257683190137,88,61526
-174.55628395992755,80,61606
-343.9803070614061,115,61721
-210.09461610546782,92,61813
-185.64983077870443,88,61901
-108.49754276918839,57,61958
-227.01155041315542,89,62047
-157.85236340842584,109,62156
-188.18423495391093,61,62217
-307.6235487408251,84,62301
-120.27781656412114,123,62424
-94.39881860516296,65,62489
-198.37108541924994,83,62572
-358.64292158405055,98,62670
-161.8348932945877,100,62770
-84.47772872816464,60,62830
-15.127958015109101,87,62917
-354.14981680536937,108,63025
-240.07789414479248,86,63111
-205.6770041353829,105,63216
-344.99035868946896,98,63314
-107.8471794286176,75,63389
-96.68052275653476,105,63494
-234.05151294646583,66,63560
-1.2376099440997166,90,63650
-105.37459742400343,69,63719
-333.05076405954355,107,63826
-64.03842802566422,69,63895
-129.1480525589394,83,63978
-117.75780378526989,98,64076
-96.30873084161702,71,64147
-145.4000791771778,104,64251
-129.87855332626816,68,64319
-89.74136411257228,113,64432
-100.0066504640881,70,64502
3.0493619548874307,128,64630
-389.4449982035153,84,64714
-113.38465377644572,79,64793
-181.65897943230902,77,64870
-88.66288935259219,65,64935
-549.5955402662954,109,65044
-338.39776534457496,96,65140
-113.68876737733,74,65214
-404.6453913049834,97,65311
-218.174602301451,115,65426
-316.4740301517895,94,65520
-236.57488420071107,119,65639
-49.781004782873794,121,65760
-292.72719598755816,111,65871
-104.68531360537108,113,65984
-70.50996756985853,83,66067
-89.72970416632013,58,66125
-101.42406200392789,87,66212
-226.94068050240543,78,66290
-212.80583522706266,395,66685
-290.1886057571714,84,66769
-72.88572894371528,68,66837
-394.9406766910771,145,66982
-114.00884424805979,135,67117
-127.04015381277074,66,67183
-248.5313918388155,69,67252
-188.06744785250686,134,67386
-82.68064408111681,93,67479
-161.9490976519984,79,67558
-94.74709334819525,58,67616
-132.1176843215544,77,67693
-488.74828876345964,124,67817
-339.8588505162966,85,67902
-283.43998045135703,98,68000
-172.85881144251852,146,68146
-316.2627418994026,137,68283
-176.206299946854,89,68372
-193.80325095571857,141,68513
-294.1737551977799,112,68625
-265.12438026433085,113,68738
-90.66804407404422,75,68813
-66.57266481170103,69,68882
-107.1297611141949,111,68993
-141.53146941508373,98,69091
-99.39426955494163,73,69164
-195.183637341544,69,69233
-169.718510104916,77,69310
-217.55490342997172,65,69375
-132.76897062569006,86,69461
-103.37077633332338,76,69537
-116.927450424892,85,69622
-261.3827263382604,92,69714
-147.51787100849631,82,69796
-277.8131919444503,86,69882
-137.10830565221542,80,69962
-305.93588532075614,77,70039
-208.27438155880452,79,70118
-43.30590735244297,64,70182
-87.46210778871382,83,70265
-103.78320687964217,69,70334
-93.37499012477014,90,70424
-209.01399154052092,108,70532
-168.16558997606998,63,70595
-107.58094811386437,65,70660
-221.6579207996449,95,70755
-153.9471353080904,92,70847
-132.17737400776838,96,70943
-213.62745676615165,102,71045
-107.25142292888711,68,71113
-223.69287221081044,128,71241
-76.05881664691917,73,71314
-106.31237273627588,64,71378
-103.18868482809891,58,71436
-124.61505009101326,126,71562
-108.28190174613708,93,71655
-106.66973765463871,97,71752
-129.58760570615954,114,71866
-111.98646119758762,91,71957
-65.96290123365767,85,72042
-140.97939998589766,104,72146
-104.0971489236213,76,72222
-132.48953747661704,65,72287
-250.7922028136718,89,72376
-398.9438614669092,104,72480
-68.31615798385147,72,72552
-278.7483078532042,66,72618
-359.8631141431533,91,72709
-155.68205291395412,72,72781
-194.2421198664473,108,72889
-164.49188706144676,126,73015
-108.92200335765888,132,73147
-104.62033140794539,93,73240
-137.1831777759626,65,73305
-57.81524040876582,60,73365
-114.33922022049128,96,73461
-126.73613235421885,101,73562
-209.95104898364693,126,73688
-111.4964001424876,91,73779
-120.14062381200681,92,73871
-24.18565246380234,77,73948
-110.23765628382631,72,74020
-99.28913799568139,103,74123
-351.3891600096409,74,74197
-217.2861827488656,122,74319
-108.88179569629824,78,74397
-87.21204577947424,74,74471
-109.97903318580235,64,74535
-225.63210399331442,75,74610
-93.01175311233325,115,74725
-253.77317625028027,85,74810
-235.01486924302566,96,74906
-2.9699022785271865,79,74985
-281.9858818839651,76,75061
-279.2441646802856,89,75150
-142.08498621414532,76,75226
-355.59097010475773,92,75318
-81.45532006618087,82,75400
-119.13547599746047,74,75474
-71.42681866385132,98,75572
-73.73869723500579,101,75673
-352.59588093739706,90,75763
-155.4212882224534,97,75860
-136.30739567265152,70,75930
-459.9683560266537,135,76065
-171.39087210707623,76,76141
-208.22453072028696,87,76228
-94.59908201022975,66,76294
-123.31398516713854,91,76385
-361.5207961037681,155,76540
-59.6462268300684,143,76683
-96.92010289013274,89,76772
-110.43205487842273,79,76851
-120.16714292271521,124,76975
-209.47770885454617,107,77082
-109.59228758978813,121,77203
-576.0436413719196,147,77350
-175.0287204136016,71,77421
-440.4863204458722,95,77516
-344.08828290257134,103,77619
-470.9734347999758,86,77705
-105.15941733153598,81,77786
-231.14138202237052,83,77869
-252.2470144064914,106,77975
-95.74723138846052,70,78045
-84.72771813758217,129,78174
-158.8024549600148,88,78262
-123.29999585977096,87,78349
-142.51108248316643,79,78428
-248.73245649747105,81,78509
-267.2194182097196,91,78600
-211.2948785618686,95,78695
-114.99904074862017,86,78781
-333.1015288432344,102,78883
-97.97424229107804,68,78951
-74.67014335483479,63,79014
-309.04325020504143,95,79109
-277.670585603311,69,79178
-77.96050795374046,61,79239
-323.51580296355894,101,79340
-251.09310948948252,134,79474
-52.26285930147108,73,79547
-116.30045663334451,90,79637
-165.81042595333236,120,79757
-103.86689252652954,70,79827
-136.90045243028914,90,79917
-247.7105979183916,77,79994
-158.82051447959458,93,80087
-161.35519208005098,70,80157
-127.67408064145174,78,80235
-237.16359705159135,142,80377
-252.64496369665812,135,80512
-197.20158292246396,113,80625
-89.35816069257565,111,80736
-159.8674995375003,85,80821
-271.84858101801547,109,80930
-139.52775463196144,123,81053
-106.85377768981334,69,81122
-137.21270938819248,83,81205
-243.23170267231782,120,81325
-364.43839440710053,132,81457
-68.12387797033068,65,81522
-108.20720411787363,78,81600
-105.05323578115933,91,81691
-97.46414050757527,64,81755
-174.5611988663424,101,81856
-118.03805716532463,104,81960
-104.82141310943356,81,82041
-161.3470426313927,139,82180
-146.570367492111,69,82249
-123.838617383406,83,82332
-162.38146130048776,76,82408
-317.4462477915016,93,82501
-139.4469259347493,61,82562
-154.6062307538175,93,82655
-306.9267213912825,79,82734
-349.46082592229504,102,82836
-255.1792625280421,115,82951
-410.79561192365395,120,83071
-156.03218624029242,78,83149
-376.65109557040023,95,83244
-214.01807024147627,108,83352
-209.67851640237316,84,83436
-308.85778511898997,128,83564
-155.7172199528126,117,83681
-205.62434473206702,77,83758
-100.49053658405958,86,83844
-182.05636435557346,104,83948
-108.62845911060921,123,84071
-90.66081487510213,134,84205
-95.36104524654883,75,84280
-101.076172605918,119,84399
-356.98944877441875,117,84516
-227.12790234113388,75,84591
-128.82736289134158,73,84664
-159.89647884915144,85,84749
-159.5981858448572,98,84847
-263.28650419519727,99,84946
-113.17226524134507,80,85026
-75.89648198551166,86,85112
-114.24294071314053,67,85179
-480.0319857098949,96,85275
-431.4493350998057,89,85364
-298.37702946664774,128,85492
-292.3791442915227,99,85591
-310.89446181474375,76,85667
-112.89330919952963,107,85774
-126.27686716534362,82,85856
-81.8882211981626,131,85987
-72.70515771437053,68,86055
-337.72414926810757,86,86141
-105.12321292754609,67,86208
-164.92983114283388,99,86307
-114.203726808659,99,86406
-236.0295909449645,90,86496
-189.58269880509584,75,86571
1.6322548959978462,139,86710
-316.475061792714,94,86804
-123.36542116474467,121,86925
-250.65183193247572,67,86992
-88.10370106148986,87,87079
-204.9948742239588,83,87162
-291.4172145645611,96,87258
-130.81563119077526,91,87349
-77.19309659017762,60,87409
-130.07071342856952,110,87519
-251.71537723743234,111,87630
-410.07632176774365,91,87721
-344.6692089227744,98,87819
-166.1798287417758,74,87893
-100.03304459518593,80,87973
-136.0507377199034,75,88048
-235.4623696920553,88,88136
-45.37061932264136,111,88247
-93.00864847697228,84,88331
-150.32769116173907,114,88445
-118.89375562601262,84,88529
-85.6295994623448,119,88648
-384.8707229077188,87,88735
-110.80042665955628,73,88808
-81.82294252096753,63,88871
-91.10519745426022,104,88975
-81.3604015734619,79,89054
-207.9109115484464,134,89188
-306.6322906403142,90,89278
-322.06465867118754,82,89360
-269.26231063691057,86,89446
-364.14696539644063,123,89569
-125.30586483643287,62,89631
-411.15679602045446,79,89710
-93.91914280762018,77,89787
-310.3016592656377,90,89877
-324.4311692028581,102,89979
-81.79019466547429,99,90078
-131.34978339792434,76,90154
-327.76611967960486,80,90234
-104.04693012531494,78,90312
-254.49740506497923,72,90384
-131.19334143125255,80,90464
-142.40966557206957,99,90563
-94.93688500744857,68,90631
-224.10292504947319,105,90736
-101.02737319461622,75,90811
-105.92621941702724,81,90892
-353.8345585795662,131,91023
-197.07741848209236,133,91156
-163.24613356514013,129,91285
-93.05961815310002,68,91353
-153.79867679860524,107,91460
-337.8621134933179,109,91569
-168.20373459312563,76,91645
-245.39041327063399,99,91744
-415.03205557516037,115,91859
-113.70194826643637,70,91929
-257.5790102494752,95,92024
-168.16537909419065,96,92120
-86.06955693548355,65,92185
-133.12563581612687,140,92325
-22.004782485686704,91,92416
-115.22008693502444,101,92517
-71.3191208895962,64,92581
-167.72821433200284,106,92687
-232.7909169757258,68,92755
-310.8479328819704,139,92894
-311.6979324705693,104,92998
-246.68674626585147,80,93078
-348.8712373424236,128,93206
-166.12533653485633,97,93303
