#{"t_start": 1667889378.5235724, "env_id": "LunarLander-v2"}
r,l,t
2.466471,157,130.938379
-97.855348,148,131.457721
-62.003571,197,132.125571
-40.479097,245,132.952182
-88.467394,249,133.828997
-238.475849,238,134.635578
-151.105314,191,135.331172
-38.623491,147,137.48859
-98.097779,194,138.147156
-71.112512,147,138.658056
-15.999495,183,139.29314
-55.879923,130,139.733737
-140.848502,216,140.466757
-416.866972,195,141.126999
-292.444545,150,141.638816
-248.008019,194,142.304378
-155.136899,137,142.775336
-258.216012,207,143.466627
-226.611914,220,145.994337
118.793227,1000,149.423356
-253.515577,315,150.49188
-106.043166,255,151.345409
-106.543907,207,152.036904
-222.139474,191,152.680907
-271.319339,260,155.183386
34.772583,128,155.619497
26.932726,208,156.302965
-80.439786,232,157.07684
-42.584348,180,157.69183
-116.047182,216,158.417908
62.586765,1000,163.338653
-96.404476,165,163.879527
-51.393,204,164.547401
-156.000638,206,165.224462
-128.126463,196,165.879005
-249.865636,220,166.590201
-69.730428,209,167.265092
-42.264193,165,167.808807
36.864406,149,168.292404
6.548253,214,169.000145
5.761321,171,169.549689
-70.877663,338,172.236064
-59.821138,134,172.681188
-165.479304,216,173.38702
-49.483586,303,174.354473
-181.944774,167,174.897557
-136.309629,183,175.489597
-102.100627,238,176.270154
-120.350397,358,177.470563
-1.374354,214,179.931324
-16.871047,286,180.854506
-72.090116,221,181.564294
-200.459458,173,182.13965
62.474568,1000,185.459099
62.206625,1000,190.565099
-149.676052,170,191.130576
-51.586335,139,191.600989
-96.488041,135,192.050499
-202.454518,187,192.669843
-70.69713,136,193.108051
-94.765786,254,193.931722
-288.477986,267,194.790318
-6.856068,134,196.7622
-18.824572,203,197.43873
-145.797157,164,197.978623
-213.335055,275,198.87218
-96.428025,187,199.500388
-87.137949,206,200.175863
69.465819,1000,205.1296
91.682723,1000,208.505827
-222.535256,227,209.276129
122.156618,1000,214.337237
-198.465062,183,214.970346
1.157781,1000,218.285805
