#{"t_start": 1670663224.2431796, "env_id": "LunarLander-v2"}
r,l,t
-14.44976,105,4.635098
-216.176023,93,6.634905
-114.627279,94,8.499837
-71.924227,108,9.337462
-108.628757,99,10.021769
-96.386206,109,11.381358
-217.934606,104,13.413915
-58.561331,70,14.604834
-311.469858,108,15.477955
-250.258396,65,16.102732
-48.476237,88,17.492466
-110.682359,93,19.3357
-339.915007,97,21.212287
-223.960343,104,22.677334
-77.214762,61,23.507992
-179.151703,118,24.293358
-103.817619,75,24.870228
-99.548102,81,26.153752
-133.627199,70,27.368148
-360.7531,98,28.405168
-95.163287,76,29.041168
-102.738312,89,29.84186
-152.98259,80,36.303713
-113.243436,55,36.811895
-200.532945,91,38.616398
-169.464468,113,40.343941
-306.736359,103,42.278657
-108.940169,69,43.638942
-316.046058,103,45.726575
-269.39666,96,46.688795
-9.181444,101,47.490489
-99.542427,74,47.959765
-93.831828,60,48.391287
-214.528378,136,51.139449
-89.875764,70,52.445308
-87.144039,64,53.707528
-227.148724,100,55.850111
-409.3492,84,57.249506
-65.946388,64,57.867334
-120.159769,90,58.580412
-224.505062,162,61.746857
-102.198873,76,63.615385
-237.161709,97,65.80088
-186.597188,84,67.477623
-50.689339,87,69.096109
-159.583582,89,80.25851
-14.679928,103,82.491927
-70.681449,76,84.170402
-313.609446,97,86.271221
-122.718652,106,88.72976
-130.470998,94,90.896742
-240.21798,111,93.024646
-194.722736,123,95.51582
-140.722231,72,96.874641
-368.235134,97,98.75521
-132.511894,97,101.388831
-89.578289,84,103.597952
-131.065597,87,105.044435
-183.705493,99,106.468318
-376.482682,103,107.80251
26.563264,109,109.117239
-285.5102,107,110.34918
-67.61564,133,112.895859
-95.553184,78,114.499569
-317.034204,84,116.356282
-174.337572,92,117.483316
-273.321772,98,125.842925
-191.193203,69,126.397316
-113.992065,98,127.259643
-117.911727,84,128.863521
-361.297796,78,130.092352
-318.619566,98,132.210822
-79.417378,66,133.387009
-130.344531,90,134.01415
-101.674361,89,134.648186
-145.999732,143,135.659786
-412.846588,120,137.185845
-104.753914,66,138.316471
-267.14775,140,140.966717
-111.623855,99,141.928983
-132.22407,104,142.839449
-183.530193,130,145.489157
-85.928878,77,147.092448
-139.112647,92,147.942475
-80.075279,85,149.438263
-208.608435,91,151.11556
-290.755382,101,153.812337
-90.905398,68,155.635705
-160.960689,71,164.093585
-127.751824,78,164.832941
-81.534296,71,165.651606
-187.82795,94,167.436835
-137.096227,146,170.492155
-134.754265,82,172.14733
-135.45049,122,174.705616
-88.875957,83,176.876045
-134.767515,114,179.152287
-77.915722,96,180.951043
-53.680566,77,182.606206
-196.117508,103,185.337863
-112.976465,81,186.960172
-114.181877,70,188.288041
-156.685784,128,191.061145
-166.466269,125,193.699694
-109.161758,101,195.806758
-312.991883,98,198.17461
-90.306858,105,200.192732
-55.691343,119,202.775256
-79.762521,82,204.883199
-134.439744,61,214.92896
-254.806647,86,217.054173
7.991731,86,218.852505
-76.975773,65,220.377576
-85.805843,83,222.149335
-554.363941,81,224.339062
-128.58086,63,226.002721
-172.513344,128,228.751954
-80.050755,109,231.057747
-77.264138,122,233.857921
-109.836087,83,236.037282
-84.171268,82,237.530647
-350.420215,85,239.324853
-152.332736,101,241.807987
-92.59087,75,243.865166
-186.592194,119,246.549643
-85.571293,88,248.531262
-21.065634,128,251.315479
-268.491771,120,253.599041
-93.11058,79,255.145467
-179.856134,118,257.366548
-198.243034,129,269.768346
-217.730625,131,272.471415
-173.434304,122,275.602473
-168.23445,176,279.583165
-134.951595,116,282.207234
-213.001286,99,284.204475
-101.864002,82,285.947946
-259.508513,117,289.004171
-66.723076,152,292.520051
-137.379219,150,293.854337
-71.179234,85,295.047999
-84.612443,162,298.267308
-74.642037,181,302.098716
-84.662919,87,304.131529
-149.565261,108,306.568679
-94.967659,112,308.723591
-140.50329,93,310.580003
-153.699808,85,323.087653
-264.64546,133,325.718141
-250.588489,101,328.00814
-274.96213,134,331.632222
-260.715624,91,334.152334
-101.218633,83,335.802453
-147.009846,111,338.080887
-92.110769,79,340.015848
-150.866562,123,343.017839
